"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","tern1"
"2380","UniRef90_A0A0T8ACD2","Group","WT-Old",-1.6879892269655,0.651340253052465,0.0126889540601857,"GroupWT-Old",0.043760897027733,51,48,"WT_Old depleted gene families"
"2381","UniRef90_J1DK07","Group","WT-Old",-0.893621624722043,0.344861459247228,0.0126990822854438,"GroupWT-Old",0.0437774327588923,51,46,"WT_Old depleted gene families"
"2382","UniRef90_A0A081SCI7","Group","WT-Old",-0.921138653597299,0.3555428581208,0.0127136795488713,"GroupWT-Old",0.043790970095315,51,48,"WT_Old depleted gene families"
"2383","UniRef90_G6EMM6","Group","WT-Old",-1.25082156347189,0.482773572617836,0.0127100610613312,"GroupWT-Old",0.043790970095315,51,45,"WT_Old depleted gene families"
"2385","UniRef90_G6ELX3","Group","WT-Old",-1.37390262905612,0.530956161405767,0.0128169985928811,"GroupWT-Old",0.0441098215724814,51,45,"WT_Old depleted gene families"
"2388","UniRef90_A0A0T9H321","Group","WT-Old",-0.936944906942733,0.362487422573645,0.0129093626221733,"GroupWT-Old",0.0443718795656609,51,46,"WT_Old depleted gene families"
"2389","UniRef90_UPI00083E115F","Group","WT-Old",-1.05317774214839,0.407516525119519,0.012921944575438,"GroupWT-Old",0.044396534564753,51,45,"WT_Old depleted gene families"
"2393","UniRef90_A0A0T8ACF3","Group","WT-Old",-0.741120390223241,0.287041632985338,0.0130024401206882,"GroupWT-Old",0.0445984239492724,51,45,"WT_Old depleted gene families"
"2395","UniRef90_A0A0T9AE18","Group","WT-Old",-1.00376226374072,0.389001563688293,0.0130542162318531,"GroupWT-Old",0.0447386249816493,51,45,"WT_Old depleted gene families"
"2396","UniRef90_UPI0008DE0D73","Group","WT-Old",-2.73465930289533,1.05993355098065,0.0130649943034445,"GroupWT-Old",0.0447568753099634,51,42,"WT_Old depleted gene families"
"2404","UniRef90_Q97R83","Group","WT-Old",-0.733108873509666,0.284513447364366,0.013175046577551,"GroupWT-Old",0.044983686484417,51,48,"WT_Old depleted gene families"
"2407","UniRef90_A0A0T8AAE8","Group","WT-Old",-0.929917357169544,0.361138077545382,0.0132333384850631,"GroupWT-Old",0.0451263989552964,51,47,"WT_Old depleted gene families"
"2410","UniRef90_U2KAQ0","Group","WT-Old",-0.853749036617014,0.331827561650908,0.0133035018140134,"GroupWT-Old",0.0453091879209219,51,46,"WT_Old depleted gene families"
"2413","UniRef90_Q8KJ20","Group","WT-Old",-0.765460393966244,0.297985472004952,0.0134413718031141,"GroupWT-Old",0.0457218316452384,51,48,"WT_Old depleted gene families"
"2414","UniRef90_A0A0U0KDW9","Group","WT-Old",-0.798539991008898,0.311033425433068,0.0134891729554861,"GroupWT-Old",0.04586025319988,51,47,"WT_Old depleted gene families"
"2415","UniRef90_A0A1Y3GVZ1","Group","WT-Old",-1.75440599988444,0.683377565909703,0.0134932397024501,"GroupWT-Old",0.04586025319988,51,42,"WT_Old depleted gene families"
"2417","UniRef90_UPI0005DFCB0E","Group","WT-Old",-0.706168451626541,0.275393013590705,0.013596924109672,"GroupWT-Old",0.0461744117054977,51,51,"WT_Old depleted gene families"
"2418","UniRef90_A5LN69","Group","WT-Old",-1.05869872930497,0.412985984516584,0.0136208760059512,"GroupWT-Old",0.0462366212807476,51,47,"WT_Old depleted gene families"
"2420","UniRef90_UPI0005E433F9","Group","WT-Old",-1.57839286968524,0.616304455161895,0.0137056053977829,"GroupWT-Old",0.0464857888863645,51,45,"WT_Old depleted gene families"
"2426","UniRef90_A0A2X2XWP7","Group","WT-Old",-1.00848102763217,0.395647564172026,0.0141298682158713,"GroupWT-Old",0.0478062482752976,51,42,"WT_Old depleted gene families"
"2430","UniRef90_C1C6F2","Group","WT-Old",-1.23135218217591,0.484045819008701,0.0143105603641378,"GroupWT-Old",0.0483378927855321,51,46,"WT_Old depleted gene families"
"2431","UniRef90_UPI00037F0226","Group","WT-Old",-0.845279893507333,0.332365570032785,0.0143339788761562,"GroupWT-Old",0.0483771787070272,51,45,"WT_Old depleted gene families"
"2432","UniRef90_UPI00099102FE","Group","WT-Old",-1.77388809763599,0.697476457204192,0.0143314196046515,"GroupWT-Old",0.0483771787070272,51,45,"WT_Old depleted gene families"
"2433","UniRef90_UPI0005E3F214","Group","WT-Old",-0.977925756245908,0.384578323022994,0.0143473372177358,"GroupWT-Old",0.0484023608233355,51,47,"WT_Old depleted gene families"
"2434","UniRef90_UPI0009913AD2","Group","WT-Old",-1.77394592708657,0.697684589310102,0.0143557318471709,"GroupWT-Old",0.0484107834846256,51,45,"WT_Old depleted gene families"
"2436","UniRef90_UPI0003667C30","Group","WT-Old",-0.969036816916559,0.381259701309682,0.0143898815438976,"GroupWT-Old",0.048486103330177,51,44,"WT_Old depleted gene families"
"2441","UniRef90_UPI0005E27F03","Group","WT-Old",-1.02285571381305,0.402963565336735,0.0145107849109249,"GroupWT-Old",0.0487933316464036,51,46,"WT_Old depleted gene families"
"2444","UniRef90_UPI0005E6DB62","Group","WT-Old",-0.977895893407465,0.385828707501272,0.0146495076723495,"GroupWT-Old",0.0492030367657236,51,45,"WT_Old depleted gene families"
"2447","UniRef90_T0UR78","Group","WT-Old",-0.814205214690849,0.321407244682701,0.0146966194360606,"GroupWT-Old",0.0492970381410647,51,48,"WT_Old depleted gene families"
"2451","UniRef90_G5KBX0","Group","WT-Old",-0.99555462203558,0.393567246880881,0.014832691140495,"GroupWT-Old",0.0496722680053786,51,47,"WT_Old depleted gene families"
"2454","UniRef90_UPI00037F8C97","Group","WT-Old",-1.01451097674183,0.401334190803494,0.0148966412730221,"GroupWT-Old",0.049827370779451,51,46,"WT_Old depleted gene families"
"2455","UniRef90_A0A0T9AF57","Group","WT-Old",-0.754692591429399,0.298703676733309,0.0149446106394266,"GroupWT-Old",0.0499655251032236,51,48,"WT_Old depleted gene families"
"2457","UniRef90_A5LQ97","Group","WT-Old",-1.12327189474374,0.44485994110771,0.015002901933916,"GroupWT-Old",0.0501195844825327,51,46,"WT_Old depleted gene families"
"2459","UniRef90_A0A380KXG2","Group","WT-Old",-0.877953161680783,0.347761576109749,0.0150185609770322,"GroupWT-Old",0.0501310892637172,51,49,"WT_Old depleted gene families"
"2460","UniRef90_A0A0E9FCL9","Group","WT-Old",-0.976961726667214,0.387194511618502,0.0150712671205064,"GroupWT-Old",0.0502865693191529,51,46,"WT_Old depleted gene families"
"2462","UniRef90_A8AZE1","Group","WT-Old",-1.00071201533402,0.39733434618997,0.0152459065330668,"GroupWT-Old",0.0508272709441009,51,48,"WT_Old depleted gene families"
"2469","UniRef90_A0A0T7T5H3","Group","WT-Old",-1.08961003179649,0.434537583218956,0.0156713179913794,"GroupWT-Old",0.0520902807740766,51,46,"WT_Old depleted gene families"
"2470","UniRef90_G6EPS1","Group","WT-Old",-1.25435264035605,0.500322475768008,0.0156880085372219,"GroupWT-Old",0.0520902807740766,51,43,"WT_Old depleted gene families"
"2471","UniRef90_UPI0009992689","Group","WT-Old",-1.80899367939129,0.72154866029738,0.0156876054023753,"GroupWT-Old",0.0520902807740766,51,44,"WT_Old depleted gene families"
"2474","UniRef90_UPI0002B9569A","Group","WT-Old",-1.17412269179294,0.4684652768552,0.0157181202753618,"GroupWT-Old",0.0521270025132,51,45,"WT_Old depleted gene families"
"2475","UniRef90_UPI00083DD131","Group","WT-Old",-0.764792860503432,0.305130047333362,0.0157129829049911,"GroupWT-Old",0.0521270025132,51,44,"WT_Old depleted gene families"
"2476","UniRef90_I0QKN2","Group","WT-Old",-0.753539536806019,0.300724008904748,0.0157402725695205,"GroupWT-Old",0.0521793849962133,51,48,"WT_Old depleted gene families"
"2477","UniRef90_A0A1Q8EBF3","Group","WT-Old",-0.964268747427759,0.385063935114304,0.0158019519890851,"GroupWT-Old",0.0523627056626606,51,47,"WT_Old depleted gene families"
"2479","UniRef90_C1CBE5","Group","WT-Old",-0.675740725174895,0.270031215038818,0.0158698165558381,"GroupWT-Old",0.0525376273325858,51,51,"WT_Old depleted gene families"
"2480","UniRef90_UPI0003F53A01","Group","WT-Old",-0.731976364641497,0.292515637390453,0.0158739419815805,"GroupWT-Old",0.0525376273325858,51,42,"WT_Old depleted gene families"
"2482","UniRef90_W1XXZ1","Group","WT-Old",-1.5830184578149,0.633209069455619,0.0159671320835662,"GroupWT-Old",0.0528034730628168,51,42,"WT_Old depleted gene families"
"2484","UniRef90_A0A139NDD8","Group","WT-Old",-1.1539821852297,0.461751401211425,0.0160009373760903,"GroupWT-Old",0.0528726626340374,51,48,"WT_Old depleted gene families"
"2485","UniRef90_P58313","Group","WT-Old",-0.773187561626322,0.310116803747366,0.0162380392313802,"GroupWT-Old",0.0536345376302491,51,42,"WT_Old depleted gene families"
"2486","UniRef90_I7L7S7","Group","WT-Old",-0.756389022957269,0.303424844723429,0.0162531811287723,"GroupWT-Old",0.0536629568402907,51,49,"WT_Old depleted gene families"
"2488","UniRef90_Q9L2W8","Group","WT-Old",-0.885741216196609,0.355414023119117,0.0162813708538048,"GroupWT-Old",0.053730090326026,51,44,"WT_Old depleted gene families"
"2489","UniRef90_A0A0T9GUX6","Group","WT-Old",-0.886228178836925,0.355735448005655,0.016317042772916,"GroupWT-Old",0.0538088738770971,51,48,"WT_Old depleted gene families"
"2492","UniRef90_A0A1H8YY42","Group","WT-Old",-0.696602869225739,0.279882327877904,0.0164120501979723,"GroupWT-Old",0.0540136760324605,51,47,"WT_Old depleted gene families"
"2498","UniRef90_A0A100G4H4","Group","WT-Old",-0.781581609260639,0.314477166311768,0.0165580584015915,"GroupWT-Old",0.0543992774635585,51,47,"WT_Old depleted gene families"
"2499","UniRef90_A0A139PRL3","Group","WT-Old",-0.910466597251433,0.366350772740289,0.0165623531166463,"GroupWT-Old",0.0543992774635585,51,47,"WT_Old depleted gene families"
"2501","UniRef90_E1LQM0","Group","WT-Old",-1.36570526095563,0.549709827307912,0.0165960245156605,"GroupWT-Old",0.0544662811773457,51,47,"WT_Old depleted gene families"
"2502","UniRef90_A0A1C7CBV0","Group","WT-Old",-0.715644004640884,0.288110339010577,0.0166160714485695,"GroupWT-Old",0.0544897918725588,51,47,"WT_Old depleted gene families"
"2504","UniRef90_K8MMF8","Group","WT-Old",-1.03053599850632,0.414937088244601,0.0166295456960464,"GroupWT-Old",0.0545109069780947,51,47,"WT_Old depleted gene families"
"2505","UniRef90_A0A139QUH9","Group","WT-Old",-0.628759373425024,0.253221285623633,0.0166522986053368,"GroupWT-Old",0.0545636993822772,51,51,"WT_Old depleted gene families"
"2506","UniRef90_A0A239SZI4","Group","WT-Old",-0.945952662458232,0.38126544237905,0.0167330688394448,"GroupWT-Old",0.0548064760710944,51,45,"WT_Old depleted gene families"
"2508","UniRef90_A0A139NJL9","Group","WT-Old",-1.44815971715142,0.583943622577486,0.0167795472321284,"GroupWT-Old",0.0549148818506021,51,43,"WT_Old depleted gene families"
"2509","UniRef90_A0A0T8AAC7","Group","WT-Old",-1.04387012631649,0.420966173582319,0.0167905109422939,"GroupWT-Old",0.0549288616238934,51,46,"WT_Old depleted gene families"
"2514","UniRef90_A0A2X3VIF9","Group","WT-Old",-0.550303365630427,0.222538108597359,0.0170770486808708,"GroupWT-Old",0.0557345150391334,51,50,"WT_Old depleted gene families"
"2517","UniRef90_A0A0T9GYG4","Group","WT-Old",-0.800877711093572,0.324240878262576,0.0171971934886955,"GroupWT-Old",0.0560804784089044,51,47,"WT_Old depleted gene families"
"2519","UniRef90_A4W4F3","Group","WT-Old",-0.873616986213729,0.353934169025683,0.0172696434014467,"GroupWT-Old",0.0562496956504265,51,45,"WT_Old depleted gene families"
"2520","UniRef90_E6IYY6","Group","WT-Old",-0.94901917213416,0.384458524165791,0.017263131531355,"GroupWT-Old",0.0562496956504265,51,47,"WT_Old depleted gene families"
"2521","UniRef90_J7TNS4","Group","WT-Old",-1.69368754052917,0.686241009936683,0.017279797773002,"GroupWT-Old",0.0562604443160651,51,43,"WT_Old depleted gene families"
"2523","UniRef90_UPI0005B5380B","Group","WT-Old",-0.863895548632882,0.350350666267941,0.0173764314656346,"GroupWT-Old",0.0565302217478908,51,49,"WT_Old depleted gene families"
"2526","UniRef90_UPI00027355A0","Group","WT-Old",-1.38118879194436,0.560417372577386,0.0174292015035826,"GroupWT-Old",0.0566345550045154,51,49,"WT_Old depleted gene families"
"2530","UniRef90_W1VDR8","Group","WT-Old",-0.923833871200963,0.375368974647817,0.0175772986028976,"GroupWT-Old",0.0570254810010212,51,46,"WT_Old depleted gene families"
"2531","UniRef90_A0A139PIX0","Group","WT-Old",-0.769639327158047,0.31289912049498,0.0176393089936817,"GroupWT-Old",0.0572040490794704,51,50,"WT_Old depleted gene families"
"2534","UniRef90_A0A0T9AFQ5","Group","WT-Old",-0.794929872653285,0.323471876860547,0.0177355205124129,"GroupWT-Old",0.0574479685737511,51,48,"WT_Old depleted gene families"
"2537","UniRef90_W1TXC1","Group","WT-Old",-1.1356211353446,0.462270093456204,0.0177737111461768,"GroupWT-Old",0.0575062643185846,51,47,"WT_Old depleted gene families"
"2539","UniRef90_A0A139RAL3","Group","WT-Old",-0.753388314722423,0.30685429665649,0.0178358360311147,"GroupWT-Old",0.057646761507807,51,49,"WT_Old depleted gene families"
"2540","UniRef90_C2LT76","Group","WT-Old",-0.761717520619429,0.310276225578559,0.0178460551890031,"GroupWT-Old",0.057646761507807,51,45,"WT_Old depleted gene families"
"2541","UniRef90_UPI00040FF8F6","Group","WT-Old",-0.729094085847149,0.296940390649683,0.0178289897526183,"GroupWT-Old",0.057646761507807,51,47,"WT_Old depleted gene families"
"2545","UniRef90_A0A087BEX9","Group","WT-Old",-0.959747634520081,0.391560282305375,0.0180169947871316,"GroupWT-Old",0.058107462951975,51,44,"WT_Old depleted gene families"
"2546","UniRef90_A0A239SVS2","Group","WT-Old",-0.878278606759981,0.358566827727664,0.0180910694071031,"GroupWT-Old",0.0583234476408099,51,49,"WT_Old depleted gene families"
"2549","UniRef90_A0A0E9ERS5","Group","WT-Old",-0.780555397484382,0.319076121725341,0.0182298974163803,"GroupWT-Old",0.0587018430732246,51,49,"WT_Old depleted gene families"
"2551","UniRef90_T0TFE1","Group","WT-Old",-0.824778399116104,0.337353844997305,0.0182949148953916,"GroupWT-Old",0.0588650182130045,51,47,"WT_Old depleted gene families"
"2552","UniRef90_A0A150NW45","Group","WT-Old",-0.896424851210163,0.366775346526522,0.0183297522181537,"GroupWT-Old",0.0589539992972594,51,46,"WT_Old depleted gene families"
"2553","UniRef90_W1V7B9","Group","WT-Old",-1.92450271523372,0.787850490820244,0.0183902709498802,"GroupWT-Old",0.0591254774604845,51,44,"WT_Old depleted gene families"
"2555","UniRef90_A0A0U0KX19","Group","WT-Old",-1.04887369289626,0.429675768403275,0.018464497834075,"GroupWT-Old",0.0593176509675491,51,45,"WT_Old depleted gene families"
"2558","UniRef90_A0A139QFG1","Group","WT-Old",-1.23651425618905,0.507013848768925,0.0185671726459342,"GroupWT-Old",0.0595542606791044,51,46,"WT_Old depleted gene families"
"2559","UniRef90_A0A1X1L5M5","Group","WT-Old",-1.64572435638895,0.674763013133534,0.0185604030323232,"GroupWT-Old",0.0595542606791044,51,45,"WT_Old depleted gene families"
"2561","UniRef90_W1VFI4","Group","WT-Old",-0.996933570249101,0.409459746636805,0.0187527499887906,"GroupWT-Old",0.0601025271019106,51,43,"WT_Old depleted gene families"
"2564","UniRef90_A0A0Z8WCI7","Group","WT-Old",-0.756042270148367,0.31085609161941,0.0188734625526027,"GroupWT-Old",0.0604186351917954,51,46,"WT_Old depleted gene families"
"2565","UniRef90_F9P6I4","Group","WT-Old",-0.815370617172037,0.335688885426907,0.0190207912978588,"GroupWT-Old",0.0608665321531481,51,48,"WT_Old depleted gene families"
"2566","UniRef90_UPI000CF69C57","Group","WT-Old",-1.15957445525875,0.477574676333687,0.0190625942870319,"GroupWT-Old",0.060976529192501,51,46,"WT_Old depleted gene families"
"2570","UniRef90_A0A0F2CN40","Group","WT-Old",-0.785675270340177,0.32413745660449,0.0192568201146747,"GroupWT-Old",0.0614972934103506,51,47,"WT_Old depleted gene families"
"2572","UniRef90_W1UKB3","Group","WT-Old",-0.9701122486147,0.400390189293413,0.0193028262280339,"GroupWT-Old",0.0616009322238345,51,48,"WT_Old depleted gene families"
"2573","UniRef90_F9P5M6","Group","WT-Old",-1.25689249415166,0.518818631797642,0.0193175375469273,"GroupWT-Old",0.0616163648295764,51,47,"WT_Old depleted gene families"
"2578","UniRef90_A0A0T9AFN3","Group","WT-Old",-0.953500998882599,0.394590093368322,0.01961023799141,"GroupWT-Old",0.0624363201836669,51,47,"WT_Old depleted gene families"
"2579","UniRef90_A0A0T9AKD1","Group","WT-Old",-0.972551343412601,0.402548917603982,0.0196317967413189,"GroupWT-Old",0.0624635364729087,51,41,"WT_Old depleted gene families"
"2581","UniRef90_A0A139PIT7","Group","WT-Old",-0.822611938134356,0.3406060052367,0.0196720278555983,"GroupWT-Old",0.0624635364729087,51,44,"WT_Old depleted gene families"
"2588","UniRef90_V6Z195","Group","WT-Old",-0.800264525610408,0.331573969062419,0.0197492608618507,"GroupWT-Old",0.0626359865355759,51,44,"WT_Old depleted gene families"
"2593","UniRef90_A0A380KYJ4","Group","WT-Old",-1.06499367281966,0.442557585828844,0.0200922056989534,"GroupWT-Old",0.0636007807084494,51,48,"WT_Old depleted gene families"
"2600","UniRef90_A0A139NAZ1","Group","WT-Old",-1.08586073117602,0.453112375666583,0.020585869074434,"GroupWT-Old",0.0649630193629196,51,46,"WT_Old depleted gene families"
"2605","UniRef90_A0A139NMP8","Group","WT-Old",-0.786332277341537,0.328814519425678,0.0208383643680634,"GroupWT-Old",0.0656588463466658,51,47,"WT_Old depleted gene families"
"2613","UniRef90_UPI0002B912DF","Group","WT-Old",-0.778068492075657,0.325821347815173,0.0210102030816251,"GroupWT-Old",0.0659976069245995,51,51,"WT_Old depleted gene families"
"2615","UniRef90_A0A139PS81","Group","WT-Old",-0.956121018946845,0.400536395710599,0.0210570190359805,"GroupWT-Old",0.0660940773412345,51,47,"WT_Old depleted gene families"
"2616","UniRef90_A0A0T7TCK3","Group","WT-Old",-0.655834956729244,0.27509935347659,0.0212158268822313,"GroupWT-Old",0.0665162364588825,51,50,"WT_Old depleted gene families"
"2621","UniRef90_UPI0007A56B69","Group","WT-Old",-0.864155183097463,0.363086168040559,0.0214199751057281,"GroupWT-Old",0.0670794184158018,51,46,"WT_Old depleted gene families"
"2623","UniRef90_UPI00083CEB6F","Group","WT-Old",-0.949992970800235,0.399541980268223,0.0215403813546669,"GroupWT-Old",0.0674050515284429,51,45,"WT_Old depleted gene families"
"2624","UniRef90_A0A126UKS2","Group","WT-Old",-1.05275531716133,0.442939055446818,0.0215900719490078,"GroupWT-Old",0.0675347982307378,51,50,"WT_Old depleted gene families"
"2631","UniRef90_UPI0005DDB754","Group","WT-Old",-0.629953531237812,0.266180599320193,0.0221223653416446,"GroupWT-Old",0.0690157258548912,51,41,"WT_Old depleted gene families"
"2633","UniRef90_E8K941","Group","WT-Old",-0.724668415171185,0.30652705543873,0.0222565444676085,"GroupWT-Old",0.0693815863995939,51,47,"WT_Old depleted gene families"
"2635","UniRef90_A0A0D6DWP6","Group","WT-Old",-1.02250871337419,0.433287705720747,0.02248457280509,"GroupWT-Old",0.0700049724181283,51,46,"WT_Old depleted gene families"
"2637","UniRef90_UPI0007650E2A","Group","WT-Old",-1.6736326305914,0.709234952380663,0.0224906325860873,"GroupWT-Old",0.0700049724181283,51,42,"WT_Old depleted gene families"
"2638","UniRef90_W1VI81","Group","WT-Old",-0.795350399689802,0.33707166301204,0.0225005390141824,"GroupWT-Old",0.0700092586157729,51,47,"WT_Old depleted gene families"
"2648","UniRef90_UPI000775FF6E","Group","WT-Old",-0.536493896365707,0.227822901566789,0.0227566940211869,"GroupWT-Old",0.0705388763315341,51,49,"WT_Old depleted gene families"
"2649","UniRef90_UPI00077BAA8D","Group","WT-Old",-0.535768549301331,0.227787421684567,0.0229109794601085,"GroupWT-Old",0.0709903055524993,51,49,"WT_Old depleted gene families"
"2651","UniRef90_A0A139N548","Group","WT-Old",-0.967931952993476,0.41175019533053,0.0229813968404115,"GroupWT-Old",0.0711547737706893,51,46,"WT_Old depleted gene families"
"2652","UniRef90_UPI0009A0822F","Group","WT-Old",-0.534943438061498,0.227749935839695,0.0230893231275048,"GroupWT-Old",0.0714619774625035,51,49,"WT_Old depleted gene families"
"2656","UniRef90_A5KRL0","Group","WT-Old",-0.866843622934332,0.370056705548573,0.023443363992865,"GroupWT-Old",0.0724484682430105,51,47,"WT_Old depleted gene families"
"2658","UniRef90_Q04JH1","Group","WT-Old",-0.967394797292702,0.413046090817763,0.0234637073357578,"GroupWT-Old",0.0724786643858077,51,47,"WT_Old depleted gene families"
"2659","UniRef90_A0A3A4M617","Group","WT-Old",-0.653544343244996,0.279227633568994,0.023551144466979,"GroupWT-Old",0.0726994335407913,51,51,"WT_Old depleted gene families"
"2663","UniRef90_Q8CWR9","Group","WT-Old",-0.780780194366022,0.334190031134009,0.0237890742693787,"GroupWT-Old",0.0733235905381375,51,46,"WT_Old depleted gene families"
"2665","UniRef90_A0A356I866","Group","WT-Old",-0.783042097830209,0.335232782283334,0.0238186292579992,"GroupWT-Old",0.0733320738745902,51,50,"WT_Old depleted gene families"
"2670","UniRef90_A6P026","Group","WT-Old",-1.49334419556808,0.639961847564657,0.0239512732380079,"GroupWT-Old",0.0736299815496514,51,46,"WT_Old depleted gene families"
"2673","UniRef90_Q9L7K0","Group","WT-Old",-2.01405218646931,0.86402878349844,0.0240938591449978,"GroupWT-Old",0.0739851836371649,51,39,"WT_Old depleted gene families"
"2676","UniRef90_A3CRA2","Group","WT-Old",-0.969131057331349,0.416135130788882,0.0242157042677656,"GroupWT-Old",0.0742759718347609,51,49,"WT_Old depleted gene families"
"2678","UniRef90_A0A139N9E9","Group","WT-Old",-0.935186128258429,0.401801921762383,0.0242969193047453,"GroupWT-Old",0.074445678817639,51,45,"WT_Old depleted gene families"
"2679","UniRef90_A0A139PG88","Group","WT-Old",-0.6376358850047,0.273962403829697,0.0242982423918683,"GroupWT-Old",0.074445678817639,51,47,"WT_Old depleted gene families"
"2680","UniRef90_A0A239SWP7","Group","WT-Old",-1.0870380480504,0.467107220243949,0.0243148820070141,"GroupWT-Old",0.074468862505064,51,42,"WT_Old depleted gene families"
"2682","UniRef90_Q03IF5","Group","WT-Old",-1.63612501305778,0.703605174988961,0.0244208070763929,"GroupWT-Old",0.0747375035358065,51,44,"WT_Old depleted gene families"
"2685","UniRef90_UPI000991863D","Group","WT-Old",-0.666273692164488,0.286736878631292,0.0245200780833895,"GroupWT-Old",0.0749574677498922,51,47,"WT_Old depleted gene families"
"2689","UniRef90_A0A0G2YYU3","Group","WT-Old",-0.807441008315812,0.348052706859887,0.0247404178905286,"GroupWT-Old",0.0755185385070504,51,45,"WT_Old depleted gene families"
"2693","UniRef90_UPI00094E7709","Group","WT-Old",-0.882555114033101,0.38101438893064,0.0249501491694932,"GroupWT-Old",0.0760701012110653,51,45,"WT_Old depleted gene families"
"2696","UniRef90_UPI0008DFD0C9","Group","WT-Old",-1.06347751886929,0.459596625867144,0.0250923934088587,"GroupWT-Old",0.0763940523367626,51,40,"WT_Old depleted gene families"
"2700","UniRef90_A0A0T9H2J0","Group","WT-Old",-0.683380964118981,0.296160716089885,0.0254805583711222,"GroupWT-Old",0.0774608974482115,51,50,"WT_Old depleted gene families"
"2704","UniRef90_A0A139Q1S8","Group","WT-Old",-0.878529661019077,0.381536111392293,0.0257753092326798,"GroupWT-Old",0.078241027434111,51,42,"WT_Old depleted gene families"
"2705","UniRef90_A0A139NMS8","Group","WT-Old",-0.87461188833878,0.380270881949496,0.0259369602327904,"GroupWT-Old",0.0786735290431425,51,45,"WT_Old depleted gene families"
"2708","UniRef90_T0USE5","Group","WT-Old",-0.678536246701924,0.295458728759419,0.0261475442067714,"GroupWT-Old",0.0792537085853692,51,49,"WT_Old depleted gene families"
"2709","UniRef90_A0A0E1DRE1","Group","WT-Old",-0.756619333574959,0.329595529836299,0.0262064633987352,"GroupWT-Old",0.0794029721582942,51,49,"WT_Old depleted gene families"
"2711","UniRef90_R0NWC9","Group","WT-Old",-1.46531652953077,0.639187405868005,0.0264010804300171,"GroupWT-Old",0.0799336289817706,51,48,"WT_Old depleted gene families"
"2714","UniRef90_F0HZP9","Group","WT-Old",-0.704912078974367,0.307710141324285,0.0265032773996479,"GroupWT-Old",0.0801564053073426,51,48,"WT_Old depleted gene families"
"2718","UniRef90_B1ICT1","Group","WT-Old",-0.850797054996969,0.372091425132776,0.026773812049899,"GroupWT-Old",0.0808533661904234,51,46,"WT_Old depleted gene families"
"2723","UniRef90_A0A2X2XSW4","Group","WT-Old",-1.2048471586928,0.527998846664884,0.0270665506394212,"GroupWT-Old",0.0815873109248511,51,44,"WT_Old depleted gene families"
"2724","UniRef90_UPI0009A15666","Group","WT-Old",-1.21729325219017,0.533617886433682,0.0271115095771653,"GroupWT-Old",0.081692830620181,51,42,"WT_Old depleted gene families"
"2725","UniRef90_K0ZL34","Group","WT-Old",-0.975583818611071,0.427721594065719,0.027132113294763,"GroupWT-Old",0.0817249122654732,51,47,"WT_Old depleted gene families"
"2726","UniRef90_A0A0T9GXN8","Group","WT-Old",-0.663628237949514,0.291039367340253,0.0271758537348571,"GroupWT-Old",0.0817841358504452,51,49,"WT_Old depleted gene families"
"2729","UniRef90_UPI0003F53099","Group","WT-Old",-0.887024867145767,0.389248272620704,0.0272646399124904,"GroupWT-Old",0.0820037245883919,51,47,"WT_Old depleted gene families"
"2730","UniRef90_E1M550","Group","WT-Old",-0.811831245855383,0.356428852535556,0.0273374942817268,"GroupWT-Old",0.0821927300602249,51,48,"WT_Old depleted gene families"
"2732","UniRef90_A0A139NJZ3","Group","WT-Old",-0.890047037267416,0.391546430352143,0.0276297569451171,"GroupWT-Old",0.0829626710218229,51,48,"WT_Old depleted gene families"
"2740","UniRef90_K9JQI7","Group","WT-Old",-1.20807733796949,0.532496175764371,0.0279201776125697,"GroupWT-Old",0.0836382546875812,51,40,"WT_Old depleted gene families"
"2744","UniRef90_UPI0004241D0A","Group","WT-Old",-1.08516336756337,0.478534830464281,0.0279875646811508,"GroupWT-Old",0.0837179048479905,51,46,"WT_Old depleted gene families"
"2754","UniRef90_A0A0E9FU35","Group","WT-Old",-1.29684277233239,0.573852292121763,0.0285033161070217,"GroupWT-Old",0.0849510597699471,51,44,"WT_Old depleted gene families"
"2758","UniRef90_P69883","Group","WT-Old",-0.946021233649445,0.419075335335558,0.0286698309001814,"GroupWT-Old",0.0853234126282411,51,46,"WT_Old depleted gene families"
"2759","UniRef90_UPI000B42A71B","Group","WT-Old",-0.770660551370525,0.341487528433507,0.028711878515904,"GroupWT-Old",0.0854175784191882,51,47,"WT_Old depleted gene families"
"2765","UniRef90_T0TDZ2","Group","WT-Old",-0.758417446391174,0.336623847624711,0.0289657152366622,"GroupWT-Old",0.0859830088830713,51,47,"WT_Old depleted gene families"
"2770","UniRef90_UPI000681DCC5","Group","WT-Old",-0.709692572643889,0.315565506004622,0.0292415675296571,"GroupWT-Old",0.0866479372864351,51,48,"WT_Old depleted gene families"
"2771","UniRef90_W1WSC0","Group","WT-Old",-1.36148460793202,0.605479809310457,0.029265500804249,"GroupWT-Old",0.0866875606644807,51,48,"WT_Old depleted gene families"
"2774","UniRef90_W1WPT5","Group","WT-Old",-1.29693567791939,0.577293994935392,0.0294043055209769,"GroupWT-Old",0.0870045204456301,51,42,"WT_Old depleted gene families"
"2777","UniRef90_W1V759","Group","WT-Old",-0.914232401773367,0.407874794542234,0.0297577883233485,"GroupWT-Old",0.0879553210507902,51,46,"WT_Old depleted gene families"
